SPECTRA
,398.820,402.140,405.459,408.777,412.095,415.412,418.728,422.043,425.357,428.671,431.984,435.296,438.608,441.919,445.229,448.538,451.847,455.154,458.461,461.768,465.073,468.378,471.682,474.986,478.288,481.590,484.891,488.191,491.491,494.790,498.088,501.385,504.682,507.978,511.273,514.567,517.861,521.154,524.446,527.737,531.028,534.318,537.607,540.895,544.183,547.470,550.756,554.041,557.326,560.610,563.893,567.175,570.457,573.738,577.018,580.297,583.576,586.854,590.131,593.408,596.683,599.958,603.232,606.506,609.779,613.050,616.322,619.592,622.862,626.131,629.399,632.666,635.933,639.199,642.464,645.729,648.993,652.256,655.518,658.779,662.040,665.300,668.559,671.818,675.076,678.333,681.589,684.844,688.099,691.353,694.606,697.859,701.111,704.362,707.612,710.862,714.110,717.358,720.606,723.852,727.098,730.343,733.588,736.831,740.074,743.316,746.557,749.798,753.038,756.277,759.515,762.753,765.990,769.226,772.461,775.696,778.930,782.163,785.395,788.627,791.858,795.088,798.317,801.546,804.774,808.001,811.227,814.453,817.678,820.902,824.125,827.348,830.570,833.791,837.011,840.231,843.450,846.668,849.886,853.102,856.318,859.533,862.748,865.961,869.174,872.387,875.598,878.809,882.019,885.228,888.436,891.644,894.851,898.057,901.263,904.468,907.672,910.875,914.077,917.279,920.480,923.680,926.880,930.079,933.277,936.474,939.670,942.866,946.061,949.255,952.449,955.642,958.834,962.025,965.216,968.406,971.595,974.783,977.970,981.157,984.343,987.529,990.713,993.897,997.080
0.001000,0.065546,0.067134,0.071989,0.078407,0.088064,0.097255,0.106232,0.119273,0.125933,0.135247,0.142950,0.151998,0.163857,0.172917,0.182453,0.189138,0.191767,0.190237,0.184966,0.181611,0.179349,0.178926,0.176405,0.174528,0.167944,0.157335,0.144554,0.122427,0.098927,0.077654,0.058050,0.041371,0.030896,0.023011,0.017519,0.014424,0.012677,0.011256,0.010803,0.010503,0.010379,0.009957,0.010580,0.009624,0.009521,0.009579,0.009771,0.009888,0.008567,0.008907,0.008909,0.009868,0.009029,0.008963,0.008882,0.007800,0.009098,0.008719,0.008931,0.007790,0.007913,0.008046,0.007517,0.007787,0.006909,0.007687,0.006688,0.007569,0.006081,0.007285,0.006036,0.006816,0.006716,0.005483,0.005923,0.005924,0.006052,0.005100,0.005981,0.005203,0.004490,0.005445,0.005197,0.004542,0.004560,0.005384,0.004279,0.003860,0.004059,0.004293,0.003937,0.003842,0.003669,0.002704,0.003174,0.003317,0.003027,0.003109,0.002500,0.002006,0.002707,0.002403,0.002336,0.001870,0.002118,0.002196,0.002618,0.001148,0.002255,0.001190,0.001395,0.000748,0.001608,0.001264,0.000261,0.001441,0.001084,0.001061,-0.000045,0.001866,0.000784,0.000844,0.000226,0.000898,0.000442,0.000149,-0.000531,-0.000866,-0.000620,-0.000816,0.000100,-0.000010,0.000118,-0.000020,0.000157,-0.001220,0.001965,-0.001737,0.000466,-0.000327,0.002747,0.001309,-0.000426,0.001473,-0.000056,0.000707,0.001018,0.000616,0.000771,0.000753,0.001470,0.001205,0.001111,0.000728,0.001194,0.000533,0.000745,0.001297,0.000209,0.000975,0.001535,0.001299,0.001830,0.000967,0.000493,-0.000287,-0.000384,0.001327,-0.000563,0.000402,-0.001764,-0.000847,0.000348,-0.000000,0.000313,-0.001627,0.000320,-0.000432,-0.001766,-0.001003,-0.000556,-0.000583,-0.001560,-0.000207,-0.001470
0.002000,0.064517,0.066806,0.071135,0.075876,0.084004,0.097063,0.100420,0.114758,0.123082,0.130394,0.139962,0.146734,0.156873,0.166517,0.176057,0.184689,0.187372,0.184455,0.178198,0.173973,0.175635,0.174050,0.174761,0.170545,0.163898,0.154865,0.140812,0.121377,0.097859,0.077427,0.057832,0.041789,0.030243,0.023769,0.017648,0.013561,0.012582,0.011210,0.011395,0.011544,0.009923,0.009758,0.010125,0.007451,0.010654,0.009931,0.009829,0.011492,0.009800,0.009398,0.009642,0.008622,0.009558,0.008824,0.009295,0.010229,0.008977,0.008769,0.008701,0.008198,0.008191,0.008296,0.008110,0.008130,0.008189,0.008066,0.007895,0.006063,0.007088,0.007215,0.006794,0.006214,0.007307,0.006136,0.005772,0.004902,0.005112,0.006233,0.006472,0.004449,0.003975,0.004684,0.004873,0.004272,0.003927,0.003638,0.004004,0.002908,0.003700,0.003816,0.002606,0.003527,0.004999,0.001926,0.003246,0.002714,0.000985,0.003062,0.001963,0.002668,0.002297,0.001382,0.001654,0.001136,0.001437,0.002060,0.000795,0.001265,0.001472,0.000862,0.001290,0.000304,0.000657,0.000481,0.000746,0.000974,0.000903,0.000553,-0.001158,-0.001038,0.001089,0.000222,-0.000045,-0.000613,0.000344,-0.004386,0.000967,-0.000236,-0.001400,-0.000559,-0.000633,-0.000209,-0.000103,-0.001424,0.000367,-0.000314,0.000096,-0.000966,0.001010,-0.000327,-0.001367,0.005416,-0.002976,0.002371,-0.000616,-0.002025,0.000596,0.000518,0.000337,0.001447,0.001114,0.000097,0.001170,0.000924,0.000298,0.000635,0.000677,-0.000870,0.000437,0.000461,0.001365,0.001331,-0.000336,0.000785,0.000123,0.001843,-0.001751,0.000663,-0.002078,0.001091,0.000427,-0.000706,0.004101,0.000408,0.001984,0.000960,0.003210,-0.001047,-0.002672,-0.001194,0.000658,-0.001113,-0.002856,0.000570,0.000649
0.003000,0.065375,0.070755,0.068816,0.078770,0.083869,0.092228,0.101373,0.114642,0.120636,0.128339,0.134678,0.147460,0.156309,0.165073,0.174809,0.182152,0.184895,0.184160,0.182093,0.175472,0.175716,0.174662,0.172967,0.168862,0.164413,0.156840,0.142857,0.123178,0.102009,0.081583,0.062095,0.046291,0.034864,0.026762,0.021646,0.018418,0.015750,0.015013,0.014561,0.013938,0.013808,0.013750,0.014004,0.013691,0.013891,0.013574,0.013438,0.013133,0.013917,0.013401,0.011874,0.013165,0.013421,0.013433,0.012708,0.013213,0.012514,0.012943,0.012963,0.012976,0.012256,0.011508,0.012485,0.011080,0.011829,0.011259,0.012049,0.010252,0.010491,0.010351,0.010697,0.009791,0.009630,0.008655,0.008508,0.008954,0.009085,0.008711,0.006731,0.007998,0.007181,0.007937,0.005820,0.007325,0.006712,0.006849,0.006756,0.006488,0.005774,0.006030,0.006659,0.006057,0.005603,0.005249,0.006178,0.004234,0.004946,0.004849,0.004577,0.003729,0.004452,0.003134,0.003852,0.004231,0.003745,0.003529,0.002618,0.004104,0.003916,0.003010,0.002240,0.002931,0.002659,0.003137,0.003668,0.002418,0.001899,0.001939,0.002324,0.001431,0.002313,0.002001,0.001766,0.000803,0.003303,0.002832,0.003005,-0.001024,0.001806,0.000694,0.001887,0.001920,0.002575,0.001470,0.001627,0.000873,0.003697,0.002133,0.000388,0.002457,0.000887,0.002468,-0.000284,0.003658,0.001066,0.002123,0.002488,0.003839,0.002732,0.003705,0.003675,0.004076,0.003322,0.003769,0.003411,0.002978,0.003488,0.003295,0.003373,0.003879,0.003978,0.002411,0.004395,0.005405,0.002468,0.002999,0.002475,0.003325,0.002880,0.003398,0.002139,0.001700,0.003400,0.004507,0.003451,0.001537,0.006201,-0.000062,0.002281,0.000670,0.003403,0.001382,0.002246,0.000570,0.002422
0.004000,0.069947,0.070589,0.070051,0.077321,0.082525,0.096616,0.102209,0.112690,0.121357,0.131697,0.135308,0.145545,0.154366,0.168588,0.173152,0.181041,0.187074,0.187114,0.181140,0.177066,0.175475,0.174662,0.173512,0.169787,0.165873,0.157707,0.145227,0.126612,0.105358,0.085253,0.066910,0.050658,0.038839,0.029611,0.025892,0.022751,0.020090,0.017840,0.018284,0.017972,0.018214,0.017375,0.018056,0.017002,0.018127,0.017992,0.017963,0.017355,0.017520,0.017795,0.016981,0.017134,0.017173,0.017288,0.016288,0.017026,0.016619,0.016341,0.016279,0.016450,0.015845,0.015049,0.016047,0.015443,0.015354,0.014716,0.015155,0.013971,0.014526,0.014529,0.014009,0.012860,0.013512,0.013226,0.011980,0.011955,0.011939,0.011100,0.010998,0.011472,0.009836,0.009573,0.009274,0.010300,0.008135,0.009600,0.008554,0.008782,0.007901,0.008869,0.008700,0.007964,0.007622,0.007631,0.006999,0.007335,0.006852,0.006643,0.006638,0.006072,0.006256,0.007029,0.005914,0.005915,0.005379,0.005113,0.004333,0.005768,0.005584,0.003969,0.004147,0.004770,0.005950,0.005019,0.005476,0.003782,0.004718,0.005283,0.006286,0.003739,0.003276,0.003967,0.004040,0.003935,0.003303,0.002483,0.000290,0.003165,0.002531,0.003244,0.003745,0.003838,0.004091,0.004300,0.006281,0.004032,0.005243,0.004276,0.006491,0.003855,0.005266,0.003707,0.001995,0.003401,0.003206,0.005596,0.003887,0.004772,0.004319,0.005201,0.005337,0.005293,0.005288,0.004841,0.005418,0.003969,0.004809,0.004556,0.003985,0.004523,0.005700,0.005091,0.003426,0.004489,0.005948,0.003926,0.004244,0.004885,0.001523,0.004324,0.002261,0.002126,0.003575,0.005435,0.002612,0.000768,0.004098,0.001669,0.003095,0.002735,0.001165,-0.000530,0.002456,0.003173,0.003966
0.005000,0.068303,0.068118,0.068816,0.075444,0.080248,0.091091,0.100420,0.107789,0.118315,0.125756,0.133419,0.145390,0.152431,0.161484,0.170163,0.176224,0.181548,0.181129,0.177065,0.173269,0.171316,0.171234,0.170638,0.166934,0.160230,0.155029,0.143724,0.126271,0.104798,0.085977,0.065892,0.050963,0.037452,0.032424,0.025260,0.022122,0.020282,0.018940,0.018395,0.018545,0.017329,0.017330,0.018380,0.018159,0.019050,0.017717,0.017963,0.017293,0.017520,0.017795,0.017755,0.018326,0.017662,0.017666,0.017879,0.017359,0.016841,0.017106,0.016279,0.016138,0.017288,0.016422,0.015292,0.015044,0.015452,0.014764,0.015108,0.014389,0.014852,0.013226,0.013864,0.013056,0.011965,0.012002,0.012236,0.011601,0.011086,0.011356,0.010423,0.009942,0.009158,0.010342,0.009726,0.009704,0.008357,0.008729,0.008600,0.007951,0.008114,0.007557,0.007215,0.005813,0.006864,0.006109,0.006902,0.006478,0.006541,0.006454,0.005400,0.005805,0.005688,0.004796,0.005078,0.005200,0.005168,0.006483,0.003932,0.004579,0.004795,0.004449,0.004572,0.003897,0.003835,0.004107,0.002842,0.003697,0.004535,0.003329,0.004571,0.002083,0.003715,0.002626,0.001947,0.003173,0.002512,0.002733,0.003589,0.003086,0.002048,0.002613,0.002869,0.003005,0.003466,0.003827,0.001680,0.002415,0.004421,0.004601,0.003351,0.000981,0.005266,0.002313,0.001995,0.005855,0.005242,0.000353,0.003887,0.003416,0.003782,0.003754,0.004391,0.004468,0.004304,0.002938,0.004253,0.003638,0.003943,0.002935,0.003315,0.002915,0.005096,0.002984,0.001975,0.005099,0.003956,0.002074,0.001593,0.004104,0.002880,0.001897,0.003243,0.001558,0.006034,0.002043,0.000730,0.002694,0.003210,0.002040,0.000658,0.001005,0.003608,0.001169,0.002875,0.001505,0.003609
0.006000,0.067612,0.064846,0.067660,0.073432,0.081586,0.088574,0.093803,0.109378,0.114582,0.123722,0.127799,0.140869,0.146479,0.155904,0.165363,0.173836,0.176818,0.176573,0.174057,0.169506,0.169489,0.168022,0.167015,0.161654,0.159551,0.152899,0.142069,0.122352,0.104903,0.085516,0.066210,0.051329,0.038723,0.030602,0.025155,0.023431,0.019180,0.019261,0.018239,0.018545,0.017550,0.017240,0.017964,0.017773,0.017460,0.017744,0.018022,0.018524,0.019580,0.017736,0.017755,0.017833,0.017858,0.017525,0.018207,0.016432,0.017209,0.016775,0.017059,0.017232,0.016669,0.015811,0.016148,0.016565,0.015329,0.013753,0.015108,0.014389,0.014619,0.011952,0.014394,0.013227,0.011617,0.011087,0.012339,0.011905,0.011838,0.010285,0.010893,0.010733,0.010202,0.010547,0.009726,0.009257,0.008086,0.009309,0.008369,0.008432,0.008285,0.007819,0.007146,0.008209,0.007824,0.006565,0.006612,0.007538,0.006230,0.005462,0.006328,0.006019,0.005069,0.005041,0.005225,0.006017,0.004904,0.004785,0.004505,0.005768,0.005584,0.004029,0.004041,0.004534,0.004178,0.004836,0.004044,0.002674,0.004171,0.003422,0.002056,0.004089,0.003276,0.003251,0.002765,0.002698,0.003303,0.004430,0.003491,0.002213,0.003458,0.002962,0.003526,0.003923,0.003912,0.002780,0.003736,0.003821,0.005243,0.002911,0.001633,0.002457,0.004452,0.000154,0.005582,0.003658,0.005696,0.000795,0.004940,0.004659,0.004319,0.005093,0.005271,0.004233,0.004619,0.005318,0.004614,0.002978,0.004490,0.004398,0.003947,0.004845,0.004967,0.004644,0.001396,0.004977,0.004702,0.006777,0.002475,0.005108,0.002767,0.002358,0.002261,0.002126,0.001479,0.000408,0.003241,0.001537,0.004421,0.002909,0.002892,-0.001575,0.002385,0.002021,0.002770,0.001297,0.002897
0.007000,0.067095,0.068118,0.070051,0.073576,0.080783,0.086696,0.097927,0.106036,0.112836,0.120213,0.128213,0.135586,0.145178,0.155803,0.162529,0.170672,0.174545,0.172638,0.172187,0.168158,0.167512,0.167232,0.163802,0.162854,0.157773,0.150617,0.140577,0.123930,0.105078,0.085714,0.067995,0.051237,0.039244,0.030712,0.024840,0.023532,0.020666,0.019032,0.020024,0.019075,0.018968,0.018680,0.019075,0.019223,0.019770,0.018627,0.019620,0.019265,0.018503,0.017677,0.018863,0.018742,0.020020,0.018613,0.018301,0.018599,0.018539,0.018306,0.017737,0.017649,0.019152,0.016779,0.017056,0.016840,0.015206,0.015705,0.015912,0.015458,0.015552,0.013936,0.014491,0.013447,0.013612,0.014095,0.012929,0.013832,0.012441,0.010693,0.011260,0.011525,0.010673,0.010393,0.009726,0.010201,0.009268,0.008971,0.009294,0.008476,0.008455,0.008519,0.007400,0.008160,0.007521,0.007224,0.006564,0.006839,0.007118,0.006690,0.006225,0.005752,0.006204,0.005923,0.005078,0.005098,0.005115,0.004566,0.004333,0.006424,0.004371,0.004869,0.003351,0.004486,0.005703,0.004654,0.004571,0.003100,0.002806,0.003887,0.004932,0.003914,0.004330,0.002358,0.007519,0.003744,0.004393,0.005332,0.002713,0.002451,0.002813,0.002816,0.003526,0.003585,0.003421,0.003314,0.003789,0.003258,0.003938,0.001485,0.003194,0.003608,0.003964,0.002932,0.008762,0.001601,0.003883,0.003634,0.005543,0.004489,0.003815,0.004670,0.005206,0.003959,0.005249,0.004344,0.004012,0.003721,0.003897,0.004511,0.002876,0.004129,0.004278,0.004228,0.003135,0.004002,0.006072,0.000115,0.003027,0.002769,0.002880,0.002012,-0.000670,-0.000000,0.002700,0.010520,-0.000937,0.003177,0.000560,0.000803,0.001875,0.001965,-0.000657,0.001701,0.001305,0.002130,0.003015
0.008000,0.066922,0.062245,0.067737,0.069578,0.077718,0.081974,0.096627,0.102382,0.111966,0.120637,0.127592,0.133069,0.141893,0.152090,0.160214,0.166993,0.171181,0.171588,0.167641,0.165344,0.163897,0.162003,0.159933,0.158238,0.153737,0.148266,0.137142,0.122577,0.103192,0.084398,0.067420,0.050963,0.039012,0.031539,0.026103,0.022122,0.019659,0.019445,0.019354,0.019119,0.018834,0.019040,0.018936,0.018981,0.019462,0.020510,0.018199,0.019574,0.018995,0.017559,0.018531,0.018534,0.017613,0.018281,0.018207,0.018790,0.018514,0.018332,0.017946,0.018120,0.017495,0.017443,0.017460,0.016390,0.015747,0.015778,0.015959,0.014946,0.014946,0.014505,0.014539,0.013643,0.013763,0.013277,0.012287,0.012310,0.013700,0.011203,0.011888,0.011208,0.009836,0.009881,0.011339,0.010300,0.009465,0.007908,0.009896,0.008695,0.008114,0.008694,0.009212,0.007425,0.007673,0.006920,0.007531,0.006929,0.006630,0.006218,0.004525,0.006286,0.006411,0.005678,0.004391,0.004792,0.005644,0.005825,0.004907,0.005352,0.003947,0.004809,0.004678,0.004959,0.004571,0.004532,0.004383,0.003782,0.007004,0.003608,0.002683,0.003826,0.004946,0.002269,0.004861,0.004506,0.003699,0.004030,0.004271,0.003483,0.002813,0.002996,0.003708,0.004039,0.003972,0.003807,0.002733,0.004243,0.004421,0.004276,0.002882,0.004763,0.003801,0.001232,0.005294,0.008064,0.004789,0.003634,0.004589,0.004489,0.004439,0.005395,0.005108,0.004978,0.004108,0.004741,0.004936,0.005044,0.004809,0.005098,0.003947,0.005025,0.004967,0.005091,0.002071,0.004733,0.002964,0.001959,0.004133,0.003658,0.002314,0.002358,0.003980,0.001700,-0.000087,0.002043,0.006084,0.003177,0.003210,0.003033,0.002180,0.002254,0.000861,0.001914,0.001096,0.002338,0.001475
0.009000,0.065718,0.064683,0.064366,0.069294,0.077984,0.084452,0.093686,0.100038,0.109258,0.116731,0.124554,0.132066,0.139126,0.148805,0.157213,0.165968,0.168698,0.167414,0.165064,0.163020,0.163662,0.159559,0.158651,0.154727,0.152233,0.146249,0.137142,0.121078,0.102287,0.084727,0.066783,0.051390,0.040172,0.032037,0.028216,0.023330,0.021627,0.019996,0.020560,0.019384,0.019678,0.020102,0.018496,0.020532,0.020234,0.019346,0.018672,0.020254,0.020104,0.019446,0.018642,0.018950,0.019675,0.019371,0.019522,0.020033,0.018934,0.019356,0.018520,0.019428,0.017960,0.019234,0.017510,0.017590,0.018758,0.017278,0.016338,0.016297,0.016160,0.016025,0.015602,0.014820,0.014463,0.013635,0.013829,0.013629,0.013700,0.012940,0.012255,0.012001,0.010620,0.011061,0.011137,0.010748,0.010057,0.009890,0.009896,0.010055,0.009695,0.009132,0.008561,0.008773,0.008584,0.008139,0.007531,0.007199,0.007696,0.008017,0.008035,0.007142,0.006928,0.007054,0.006406,0.007759,0.006490,0.007307,0.005941,0.005709,0.007289,0.005651,0.005316,0.005953,0.004768,0.006054,0.004948,0.005278,0.007647,0.003144,0.004841,0.004920,0.006445,0.004595,0.004131,0.003173,0.005287,0.003930,0.004662,0.003404,0.003943,0.004507,0.004805,0.005139,0.004806,0.005289,0.004901,0.004984,0.005291,0.004862,0.006176,0.003114,0.004777,0.005105,0.004287,0.004820,0.006606,0.003545,0.005844,0.005594,0.005669,0.006072,0.005843,0.006158,0.005742,0.006234,0.005821,0.005500,0.005722,0.005324,0.004906,0.006748,0.005829,0.004612,0.004881,0.005955,0.005449,0.004390,0.003027,0.002658,0.005039,0.003976,0.003980,0.000566,0.004276,0.005538,0.002193,0.003273,0.003210,0.001916,0.003809,0.001869,0.002792,0.008032,0.001409,0.001505,0.002422
